	1	2	3	4	5	6	7	8	9	10	11	12
cell2996	0.07113487	0.0	0.03628689	0.07572976	0.058375742	0.023796938	0.015048239	0.4946803	0.027361365	0.07954799	0.021205982	0.10894471
cell2997	0.10409987	0.04864459	0.015575506	0.0051840274	0.04920122	0.022507235	0.06337112	0.54364526	0.06146432	0.009977109	0.017008375	0.042919263
cell2998	0.13999844	0.0	0.030678483	0.04837	0.087454945	0.0	0.0	0.4751153	0.0	0.14841439	0.0	0.086083196
cell2999	0.015421745	0.0	0.006371352	0.038298294	0.0074664005	0.0	0.08161065	0.46516985	0.04248776	0.034881733	0.3031238	0.021917809
cell3000	0.09962891	0.007066687	0.07475213	0.060260482	0.04873235	0.0042480677	0.05392486	0.58244836	0.0045129084	0.0	0.0	0.07222281
cell3001	0.09072121	0.010947334	0.0	0.026056591	0.0	0.0	0.0	0.77193207	0.038730174	0.092112176	0.0	0.0
cell3002	0.026568087	0.0	0.059350803	0.0	0.059051134	0.0	0.018151894	0.5355761	0.040681597	0.076910816	0.0	0.21636999
cell3003	0.041290723	0.07578306	0.051573314	0.029517014	0.075831756	0.0056152768	0.066053204	0.60009384	0.0	0.04314633	0.018981418	0.0
cell3004	0.06408519	0.035230983	0.0073707583	0.034785576	0.07079766	0.056931227	0.03589517	0.5486024	0.0	0.096462764	0.0056638746	0.036907062
cell3005	0.08112351	0.039183613	0.02401762	0.03781293	0.07073595	0.035585362	0.07585867	0.48064643	0.042623136	0.083163284	0.0037164919	0.021607231
cell3006	0.042497233	0.0484621	0.028395012	0.0	0.07631804	0.022321034	0.07195121	0.5988748	0.0	0.052148577	0.0	0.081481256
cell3007	0.06514582	0.08206748	0.023533164	0.047593985	0.0655345	0.015730865	0.06858463	0.5248039	0.047441877	0.04059627	0.0	0.016884455
cell3008	0.014086501	0.059616633	0.043155957	0.0012496258	0.03531306	0.042554926	0.016220119	0.67763263	0.099692956	0.012125173	0.0	0.0
cell3009	0.053955052	0.002728325	0.012841023	0.01404787	0.05091274	0.03011736	0.08158055	0.47362986	0.009034069	0.04485584	0.15250231	0.045430984
cell3010	0.055498894	0.044089094	0.006232193	0.014193775	0.030761978	8.510502e-05	0.027777053	0.63838553	0.040268783	0.10112408	0.03098833	0.0
cell3011	0.07406967	0.0	0.05357729	0.0	0.03995722	0.03573718	0.038440175	0.48151734	0.1372639	0.045219056	0.05369643	0.015287209
cell3012	0.10717985	0.053521216	0.0054864483	0.06003068	0.014752479	0.039891277	0.02526357	0.5129086	0.11220817	0.043043863	0.013836966	0.00925892
cell3013	0.08631263	0.0	0.028788645	0.070185274	0.066383205	0.03753991	0.029342193	0.497949	0.08223802	0.040326506	0.025432443	0.030157115
cell3014	0.04204937	0.06732039	0.0294253	0.031074207	0.024365816	0.0321474	0.0990913	0.57122993	0.0	0.0	0.086376436	0.053264488
cell3015	0.050518155	0.025785236	0.0	0.07005922	0.082158774	0.040927272	0.069051884	0.38648227	0.06687291	0.03421591	0.062401555	0.10074469
cell3016	0.16614789	0.01462804	0.065397285	0.030885285	0.06401082	0.05770004	0.023008198	0.46750548	0.049619444	0.0	0.016203023	0.03302809
cell3017	0.08902993	0.027430864	0.011770031	0.08344755	0.03412211	0.034956377	0.00071258185	0.46846962	0.0	0.06738154	0.21292038	0.0
cell3018	0.098763674	0.047458198	0.046433706	0.045374077	0.042717308	0.041465227	0.029699327	0.559116	0.024603559	0.04055886	0.010299665	0.033250317
cell3019	0.04197312	0.07811121	0.10457934	0.029027173	0.06739621	0.01726283	0.025530254	0.5917217	0.040453613	0.0075157112	0.00026724976	0.0
cell3020	0.06858461	0.051515255	0.03405039	0.056423202	0.010622727	0.042643104	0.056032866	0.5395174	0.078331694	0.03130075	0.0061480347	0.0
cell3021	0.11148213	0.029541666	0.041121986	0.005039154	0.012487724	0.024574392	0.04577491	0.50149983	0.20164108	0.0	0.0	0.017187215
cell3022	0.09757107	0.07998637	0.0056913383	0.041483365	0.06576243	0.024035433	0.06558546	0.53740036	0.044359136	0.03172144	0.003198296	0.002123586
cell3023	0.04997022	0.038404956	0.0	0.042451005	0.053717766	0.0	0.00932923	0.560793	0.117084295	0.055090588	0.04016145	0.045877855
cell3024	0.07417731	0.0	0.0	0.062258307	0.03487777	0.01589989	0.044827614	0.5606626	0.025717167	0.03754985	0.035334118	0.10993478
cell3025	0.124674745	0.073069006	0.046300326	0.02379513	0.13075435	0.0061479034	0.027295606	0.5546727	0.0068639205	0.0	0.014279475	0.0
cell3026	0.025188662	0.030971115	0.03363486	0.03412853	0.037490305	0.0048584663	0.035043713	0.4438274	0.005380649	0.036119856	0.2854106	0.018238273
cell3027	0.038427178	0.021801429	0.016463563	0.0	0.06268277	0.04764515	0.065238975	0.47053674	0.07509618	0.028356628	0.084654994	0.08021574
cell3028	0.07009474	0.07993755	0.033776056	0.062837325	0.0063340627	0.0	0.092598714	0.46766773	0.13190787	0.0019416634	0.0	0.05446226
cell3029	0.0	0.009207763	0.0	0.064379394	0.0	0.0	0.0	0.75884014	0.13334472	0.022323044	0.0	0.029817553
cell3030	0.047156613	0.08918287	0.0	0.021596743	0.049127046	0.0	0.13193335	0.6036569	0.0	0.027161554	0.03342044	0.0
cell3031	0.06766667	0.04203793	0.0	0.035546556	0.052070305	0.0	0.0	0.61499935	0.015497387	0.1348156	0.0	0.06104331
cell3032	0.09501608	0.018756345	0.008228656	0.0	0.063449726	0.055618584	0.07393817	0.52123284	0.030951425	0.04918585	0.00045514642	0.087907396
cell3033	0.080670826	0.032458246	0.05739275	0.02050405	0.087107114	0.0426927	0.11818677	0.5010087	0.028009718	0.007922929	0.0055156704	0.0329824
cell3034	0.078580916	0.027796458	0.0077712843	0.023511626	0.05552926	0.028393332	0.037039205	0.5539227	0.026401216	0.05290309	0.02859143	0.068836465
cell3035	0.05294749	0.028169062	0.039083615	0.0	0.025089238	0.06581928	0.095586084	0.4813678	0.10945511	0.014868574	0.0064741056	0.08843029
cell3036	0.049332447	0.015276572	0.03637098	0.07096194	0.078500874	0.044387788	0.06291565	0.5493497	0.0	0.0	0.0	0.08126633
cell3037	0.035266895	0.038650542	0.0	0.0	0.0	0.016509041	0.04574729	0.55537385	0.07068281	0.0	0.23852819	0.0
cell3038	0.06946447	0.06403279	0.0	0.036449958	0.0	0.039264224	0.04913819	0.58579594	0.121830076	0.021421136	0.01071861	0.0
cell3039	0.054156035	0.0010359618	0.0458605	0.017453792	0.04620486	0.045541923	0.06835687	0.50876135	0.050032116	0.10649435	0.0010475891	0.026450202
cell3040	0.05515346	0.0026368129	0.01557074	0.079835124	0.035911825	0.08404383	0.15014051	0.49205664	0.025931293	0.0	0.0	0.038125876
cell3041	0.064939536	0.031624015	0.060383014	0.016507069	0.10069602	0.056793235	0.07296285	0.45817384	0.019991321	0.033862222	0.011086947	0.08179239
cell3042	0.08222745	0.02195407	0.052929517	0.056784973	0.049777452	0.066984974	0.007831347	0.44756857	0.05288797	0.075522356	0.025192022	0.057327356
cell3043	0.055675507	0.061686873	0.016697563	0.079207025	0.048059437	0.06502468	0.01706427	0.5894995	0.0	0.058214366	0.015303718	0.0084831705
cell3044	0.052950505	0.036609057	0.0	0.025253212	0.07627563	0.035749912	0.054828074	0.4120946	0.040592104	0.120908715	0.13315298	0.01561458
cell3045	0.055049498	0.065902114	0.0	0.058685347	0.103496425	0.0060180454	0.03975654	0.62375456	0.022883847	0.00071053475	0.03272104	0.0054770964
cell3046	0.042564068	0.019639162	0.0648801	0.030437952	0.054608982	0.016341675	0.060782295	0.5660289	0.0319035	0.019792946	0.017819757	0.07505411
cell3047	0.06754232	0.034695596	0.042571098	0.057494458	0.007819921	0.050311252	0.06422774	0.5098903	0.06850669	0.050051685	0.021281956	0.0017988142
cell3048	0.102367476	0.031875554	0.03817022	0.023149474	0.062375724	0.011816211	0.08122819	0.47333238	0.03993031	0.016137531	0.018436432	0.112151325
cell3049	0.059704605	0.019642944	0.110837765	0.03643501	0.10939295	0.087029494	0.03990066	0.42121348	0.0	0.041342814	0.021576216	0.06139949
cell3050	0.049905833	0.0	0.0	0.021697998	0.059958532	0.010268717	0.046410445	0.6330708	0.086980194	0.039795343	0.0019475241	0.04536365
cell3051	0.06543757	0.08352648	0.024246218	0.030789554	0.02898066	0.055674084	0.07952085	0.55126965	0.0	0.01671533	0.024802798	0.04198563
cell3052	0.07307298	0.06127831	0.02504238	0.037752215	0.060073294	0.014180521	0.05295173	0.5500727	0.034745693	0.042454064	0.014518929	0.02830992
cell3053	0.047036547	0.015408578	0.0710607	0.0	0.032295205	0.0	0.04128393	0.5058869	0.030561056	0.0	0.1899292	0.07014873
cell3054	0.07491099	0.0	0.04087768	0.06372696	0.0729652	0.0	0.052098874	0.5012158	0.058133215	0.0379044	0.01939261	0.05038603
cell3055	0.071185425	0.03434146	0.0	0.045649722	0.010327713	0.0503096	0.15127008	0.42627114	0.06631632	0.0	0.011211799	0.12013986
cell3056	0.056426257	0.033261266	0.04970261	0.002932848	0.10336273	0.03208991	0.066908814	0.49320093	0.04112668	0.046154205	0.028707456	0.029174745
cell3057	0.059906356	0.05535535	0.08033745	2.5082189e-05	0.075747326	0.0062707895	0.1043701	0.46381837	0.078339025	0.03821723	0.0	0.026009778
cell3058	0.05391522	0.03197107	0.117573746	0.061348647	0.008382174	0.040382598	0.08452859	0.5012198	0.088804975	0.0	0.008366062	0.03172892
cell3059	0.048023097	0.049297508	0.03390732	0.060419526	0.09503742	0.032090414	0.075383954	0.5101554	0.0	0.055942643	0.02299545	0.029412163
cell3060	0.0	0.0	0.01304725	0.11122924	0.015667249	0.0	0.010605077	0.69686025	0.04044444	0.043429952	0.0	0.08738436
cell3061	0.070142396	0.0037057614	0.0025221866	0.060789052	0.06751881	0.0	0.052187026	0.5744204	0.0	0.085832626	0.028869044	0.051495794
cell3062	0.07748206	0.030825268	0.040336847	0.026388925	0.013630008	0.07338878	0.0071560456	0.59611833	0.046352312	0.0037795282	0.008307821	0.07300658
cell3063	0.092194974	0.11540245	0.033185072	0.011720023	0.06541953	0.0070984378	0.049041815	0.4731924	0.0	0.12839979	0.010487582	0.0
cell3064	0.036626335	0.078935266	0.047278397	0.040231496	0.06473187	0.012712344	0.06509075	0.5128903	0.04049699	0.0303014	0.02211708	0.03594845
cell3065	0.09932731	0.061173502	0.026090324	0.015707498	0.08628561	0.04231997	0.0784493	0.4538438	0.023483578	0.13461842	0.0	0.0022520465
cell3066	0.07228431	0.025321666	0.06383698	0.06735403	0.064708844	0.012154285	0.024128797	0.5193428	0.0098449355	0.007944912	0.020771345	0.10306971
cell3067	0.102635324	0.021637619	0.021740166	0.01329688	0.088959865	0.016388513	0.017217465	0.523316	0.039691735	0.05517365	0.020720256	0.08577777
cell3068	0.048003674	0.043891992	0.0	0.08814529	0.11086428	0.029115658	0.0	0.55530316	0.015950778	0.084382184	0.0125736	0.0
cell3069	0.021103915	0.0	0.0	0.0	0.0	0.0	0.0995767	0.601177	0.029439183	0.0	0.0039427564	0.23643014
cell3070	0.07148387	0.084772244	0.036939472	0.041096628	0.039146025	0.023174047	0.081860244	0.5111624	0.060204577	0.026448729	0.0057359566	0.026307492
cell3071	0.09166237	0.025486425	0.020344514	0.053533085	0.048104405	0.037728958	0.025182867	0.551874	0.06281643	0.028861541	0.018992776	0.04846398
cell3072	0.048328068	0.036343638	0.0004098471	0.09199424	0.0	0.0603252	0.12628523	0.5379168	0.07497317	0.0	0.017423872	0.0
cell3073	0.06881143	0.052297525	0.030974424	0.061484624	0.0	0.030574378	0.005961024	0.6059387	0.06784269	0.062510684	0.0037492637	0.011747555
cell3074	0.081532836	0.061778966	0.085725494	0.059220288	0.01863373	0.0003776735	0.051443744	0.5154925	0.0	0.109455004	0.010593478	0.0
cell3075	0.064980514	0.061653115	0.056060165	0.058108024	0.042547505	0.06402945	0.039382152	0.45878118	0.04386078	0.07142535	0.015292637	0.010081814
cell3076	0.063932136	0.0	0.04131176	0.051893298	0.0473379	0.06749281	0.0826485	0.5056643	0.049567144	0.024145596	0.0090705	0.06547156
cell3077	0.034979418	0.01227407	0.046217557	0.0	0.06388174	0.069175705	0.044033866	0.5482847	0.030532237	0.021020882	0.01304428	0.1234933
cell3078	0.08218777	0.032410257	0.012762199	0.022179155	0.114608414	0.0111492835	0.026178455	0.57959104	0.0	0.10476732	0.017520208	0.0024296711
cell3079	0.10768847	0.042507377	0.043157052	0.033802543	0.039200716	0.03383348	0.08060031	0.5449406	0.06855381	0.0057885107	0.010755958	0.0
cell3080	0.039911322	0.042268403	0.044267736	0.048354894	0.08438559	0.024966585	0.06862004	0.53838927	0.042699594	0.029677654	0.004166249	0.014034465
cell3081	0.025992619	0.03049135	0.0	0.007929404	0.08413988	0.0	0.0057748323	0.7331557	0.0	0.061867252	0.019433836	0.04198129
cell3082	0.0	0.0	0.03776607	0.0	0.0	0.0	0.0	0.9942022	0.0	0.0	0.031800658	0.0
cell3083	0.09569645	0.032893136	0.08698964	0.058241118	0.04858284	0.0	0.070125535	0.44147316	0.10188254	0.029218951	0.018100759	0.0
cell3084	0.08678862	0.050840676	0.010676202	0.031092696	0.09499764	0.04175107	0.057578668	0.49178895	0.0026089093	0.07220266	0.030178992	0.026643952
cell3085	0.088377275	0.04998436	0.012815123	0.056847174	0.059255853	0.0	0.08618091	0.52068716	0.051258925	0.05211989	0.019348377	0.0
cell3086	0.01745302	0.044651285	0.01020223	0.0	0.0	0.046979785	0.02578996	0.67057776	0.0	0.0807994	0.07637023	0.014774263
cell3087	0.04815982	0.001332845	0.072112665	0.012046769	0.075808614	0.047088657	0.08506652	0.5166846	0.030499525	0.023401162	0.016203072	0.07126964
cell3088	0.054385625	0.023544652	0.017330743	0.04633782	0.00093106355	0.03525074	0.06843299	0.5007374	0.12189733	0.01966339	0.039803628	0.072635606
cell3089	0.11971749	0.09542428	0.07231027	0.019568598	0.0	0.06220651	0.072613195	0.46140352	0.10062129	0.0	0.0	0.0
cell3090	0.06385449	0.0	0.005141471	0.024029272	0.0	0.034325026	0.0	0.5832035	0.11743816	0.18039402	0.015270614	0.0
cell3091	0.04803547	0.023696562	0.032827593	0.04961095	0.0698422	0.02869516	0.06771132	0.5164283	0.07815456	0.025293106	0.025340727	0.011487078
cell3092	0.027338745	0.059154246	0.008396254	0.03766898	0.019263906	0.07466566	0.04019241	0.49236506	0.027983164	0.07756558	0.1044339	0.045644265
cell3093	0.07316027	0.07748778	0.014139777	0.0	0.06373931	0.015564546	0.09774648	0.50034463	0.089330226	0.028396554	0.031482775	0.016913896
cell3094	0.12203702	0.055216786	0.039166123	0.020827854	0.084769204	0.055988476	0.05523801	0.41275162	0.0	0.08721853	0.016234579	0.06565025
cell3095	0.12210055	0.041536413	0.030892152	0.017220894	0.06275026	0.0114471065	0.04345163	0.5314308	0.04333587	0.07337543	0.016587421	0.0017500983
cell3096	0.048709072	0.016515004	0.05267976	0.011190837	0.06589307	0.03701694	0.028982932	0.58701646	0.021240775	0.06656184	0.034545366	0.03647754
cell3097	0.016489875	0.047849935	0.0	0.01984124	0.0	0.037275735	0.093683966	0.6483066	0.08761487	0.045784857	0.018624116	0.0
cell3098	0.0	0.02066861	0.04143772	0.091979496	0.0675037	0.030187834	0.06392447	0.57161224	0.05576924	0.0069722286	0.006363637	0.054949325
cell3099	0.06544789	0.0186944	0.019312182	0.04347892	0.0512	0.07449575	0.024878543	0.56801283	0.057850856	0.046212118	0.0056235786	0.037196964
cell3100	0.05695839	0.03337779	0.0032200487	0.0	0.0	0.030892886	0.09333262	0.57705873	0.16804406	0.0339002	0.0003119696	0.0018052501
cell3101	0.060904376	0.0	0.064414635	0.009830685	0.052210484	0.0	0.059368916	0.5348156	0.053629212	0.09313269	0.02698363	0.034035716
cell3102	0.10544469	0.10526601	0.0551221	0.042602554	0.0053951354	0.0009332894	0.09398778	0.47780827	0.10926344	0.0025676987	0.0070691262	0.004958421
cell3103	0.074249014	0.058370277	0.04063841	0.03049969	0.049449448	0.058834523	0.07219727	0.51582474	0.0	0.07394007	0.017216051	0.005356764
cell3104	0.11104648	0.0	0.016258718	0.037884966	0.062308338	0.07515211	0.075620025	0.5109221	0.014731662	0.0016307307	0.023912711	0.07443604
cell3105	0.0546627	0.009153525	0.014299072	0.05097953	0.0	0.0	0.04223646	0.5883328	0.081245914	0.005489788	0.15933971	0.006340724
cell3106	0.08176513	0.05273981	0.031134216	0.0030163175	0.0	0.04549877	0.11337914	0.49310127	0.060152005	0.018266946	0.024975017	0.04841964
cell3107	0.086072184	0.07508363	0.046653286	0.044156514	0.07320304	0.04617537	0.06466139	0.4800285	0.015543786	0.020560887	0.013393918	0.017861312
cell3108	0.06989425	0.0	0.08590434	0.0	0.010974683	0.0014831369	0.07776819	0.5640325	0.009387542	0.05234352	0.008795608	0.110945076
cell3109	0.07925403	0.033191558	0.059685655	0.029269548	0.041213583	0.017685415	0.0	0.5455877	0.00095284777	0.08757977	0.021273144	0.084572755
cell3110	0.01156478	0.04806024	0.011427552	0.013920953	0.07214223	0.090053394	0.027509598	0.51736045	0.026284426	0.10095279	0.0	0.07159543
cell3111	0.1101541	0.06516713	0.019169247	0.096429944	0.0513252	0.06610203	0.075667605	0.47755826	0.02262722	0.00096793316	0.014263285	0.0
cell3112	0.06482211	0.10359645	0.024759643	0.027858458	0.056641556	0.0	0.06141474	0.52699476	0.063490994	0.0	0.019016342	0.03722185
cell3113	0.079748176	0.012392863	0.02792044	0.03797759	0.1241921	0.048448067	0.09941149	0.4786226	0.0	0.0020296653	0.03583789	0.05395385
cell3114	0.07176922	0.06255488	0.042681795	0.02284547	0.03120297	0.07162865	0.05212204	0.4418629	0.057244267	0.06348345	0.087264724	0.0066684745
cell3115	0.08795757	0.063709974	0.0014338526	0.034255527	0.041976277	0.03785324	0.05327754	0.6213247	0.04503789	0.033256426	0.0	0.0
cell3116	0.0023181562	0.0	0.0329503	0.0	0.06611309	0.014227815	0.052869994	0.48555106	0.0074254246	0.0005194668	0.33185804	0.016323926
cell3117	0.11200583	0.06965283	0.0075279195	0.0031867556	0.08910771	0.02726887	0.10248912	0.47065243	0.026534865	0.03462007	0.010659231	0.033562943
cell3118	0.08939873	0.035358693	0.007214185	0.014052986	0.05713316	0.04841615	0.08141785	0.5365263	0.057629995	0.0029845915	0.020500237	0.04019389
cell3119	0.053285148	0.0	0.07734076	0.046873085	0.04985747	0.089700036	0.09785169	0.47802562	0.051722158	0.0	0.026863871	0.046648715
cell3120	0.08284097	0.0040764064	0.0722893	0.04713934	0.00039386086	0.034798723	0.11697319	0.46512264	0.14589044	0.0	0.0	0.0370736
cell3121	0.113637276	0.009818399	0.0842632	0.00018963829	0.11050611	0.0319522	0.08068302	0.5048323	0.0	0.03976293	0.0	0.0430268
cell3122	0.06694257	0.075277604	0.0	0.019111626	0.0784465	0.0	0.0	0.51807994	0.041455857	0.077781275	0.0758666	0.031793505
cell3123	0.13106269	0.07571952	0.0076131304	0.011026972	0.062363315	0.061812874	0.05081323	0.5055174	0.022301009	0.03694076	0.0	0.007191355
cell3124	0.0	0.002240188	0.029039284	0.0	0.0	0.017391194	0.049256902	0.4947614	0.035083927	0.018111853	0.32202223	0.0
cell3125	0.06343997	0.008584639	0.078970976	0.008418124	0.014000861	0.052756578	0.049042396	0.50376505	0.08556293	0.0	0.019510906	0.111776784
cell3126	0.0767692	0.0325334	0.010205114	0.06949016	0.011764986	0.032826867	0.03858544	0.51623535	0.04553799	0.056543842	0.08579992	0.033821885
cell3127	0.10724762	0.027475229	0.028462103	0.021803632	0.021155603	0.06149746	0.03293234	0.49042815	0.08038341	0.05627847	0.0061787525	0.06612556
cell3128	0.08997093	0.014634967	0.0	0.00818935	0.057380904	0.027255308	0.066660635	0.49435502	0.013530376	0.113267265	0.031949148	0.063666455
cell3129	0.074492685	0.024253212	0.043925937	0.04044957	0.058784552	0.03091948	0.06501016	0.48019478	0.067337744	0.04039705	0.024484735	0.0506954
cell3130	0.092367284	0.016837317	0.0	0.081353	0.01932941	0.034826264	0.108071595	0.500187	0.08445071	0.04244767	0.023851829	0.007111065
cell3131	0.033406306	0.005934921	0.03299666	0.010963049	0.07964348	0.041223235	0.092341185	0.54953694	0.07584674	0.0	0.0020566373	0.06288361
cell3132	0.13160656	0.031212436	0.020654542	0.03381305	0.06394797	0.020585338	0.042463806	0.46763593	0.062370848	0.05721732	0.02071975	0.043490324
cell3133	0.06790275	0.026792116	0.0054929997	0.07072988	0.051932666	0.03193288	0.051240344	0.5997289	0.0	0.0788472	0.0148707405	0.0064911754
cell3134	0.09719291	0.07831663	0.022740446	0.07719674	0.021651538	0.014432738	0.040859405	0.52578884	0.0	0.08090636	0.013261854	0.03193056
cell3135	0.066091456	0.0	0.0049032527	0.039473936	0.05680235	0.036569968	0.090569474	0.54085785	0.06492943	0.018319493	0.020023322	0.08460575
cell3136	0.061540082	0.024020277	0.005771201	0.067290075	0.046155732	0.08687515	0.045718674	0.383758	0.036991358	0.082153454	0.10339247	0.05334874
cell3137	0.098361686	0.09353528	0.040086128	0.023344269	0.064757176	0.023660945	0.13207868	0.44408062	0.03565927	0.011605105	0.036093496	0.0
cell3138	0.02213459	0.074431434	0.021990951	0.0	0.0014249996	0.011532198	0.03485906	0.55492735	0.0578835	0.0	0.2341455	0.013363434
cell3139	0.00048190402	0.08976684	0.0	0.03943816	0.041520935	0.0	0.0019586596	0.6091479	0.024845213	0.042586654	0.16716336	0.0
cell3140	0.017371226	0.0	0.0	0.0	0.0	0.0	0.0	0.6350822	0.24817248	0.09853009	0.0	0.03820785
